index,comment_id,comment_text,sentiment,category,response_text,response_type
157,671a9630000000001a013d5c,众生皆如人饮水，冷暖自知。众生皆苦唯有自渡。每个人的一生经历的事情和时间都不同，有人出生就被抛弃，有人在花季年华身患绝症，有人在美好的年华失去四肢，有人失明看不到这个世界的样子，更有人终生都无法站起来像正常人一样行走，这些你看不到的人都在你看不到的地方坚强的活着，上天安排了什么任务给我们，我们只有怀着一颗虔诚的心去面对，人在出生时已经是在向死而活向死而生，当然我们也可以换做另一个角度去看待，我们也在向阳而生，向着有生命力的自己而活，你不需要寻找诗和远方，你的内心自由了你在哪里诗和远方就在哪里，你也不需要寻找人生的彼岸，你自己就是彼岸。你用什么心态对待人生，用什么角度看待世界你就变成了什么样的人,未标注,未分类,,
158,671a259d000000001b03450f,感觉自己救自己好难好难,未标注,未分类,,
159,6719fe45000000001a0275db,任何内心的痛苦/心理问题或现实生活中的实际问题，都跟潜意识有关。我的疗愈技能：自然催眠进入潜意识、负面情绪释放、疗愈心理创伤，认知指导➡️重塑曾经的感受-你的世界就是你的认知和感受。任何心理咨询疗愈的效果，都要能体现在现实生活之中的改善，否则效果无从谈起。每次疗愈1.5-2小时，随喜，欢迎跟我聊聊。,未标注,未分类,,
160,6718fa66000000001702631d,来自养娃的一生,未标注,未分类,,
161,6718f3c6000000001900172b,小红书是最好的心理医生,未标注,未分类,,
162,6718ce82000000001b000ce3,今天在非衣食住行上多花了500，我爸听闻打电话说啊呀你真有钱啊你可真敢花呀。🥲亲戚家富小孩旅游订1800一晚酒店的时候，我在买临期卫生巾。白富美亲戚结婚我得出礼金递过去的时候白富美戴的梵克雅宝，我戴的9.9包邮50根的发圈🥲白天同事们说说笑笑，不知道我可能前一晚哭着收拾我爸掀桌摔碗的烂摊子。好痛苦我好痛苦,未标注,未分类,,
163,6718c675000000001b0343c3,痛苦，熬着,未标注,未分类,,
164,6717dfca000000001a031ea5,被疾病折磨 真的好想死,未标注,未分类,,
165,6717ac83000000001a031968,任何内心的痛苦/心理问题或现实生活中的实际问题，都跟潜意识有关。我的疗愈技能：自然催眠进入潜意识、负面情绪释放、疗愈心理创伤，认知指导➡️重塑曾经的感受-你的世界就是你的认知和感受。任何心理咨询疗愈的效果，都要能体现在现实生活之中的改善，否则效果无从谈起。每次疗愈1.5-2小时，随喜，欢迎跟我聊聊。,未标注,未分类,,
166,67178d50000000001a0139c4,我一睡下做梦都是这些痛苦的事,未标注,未分类,,
167,6716e5dc00000000270246da,没有用的捏，该倒霉还是得倒霉[微笑R],未标注,未分类,,
168,67164ced0000000027022445,痛苦到无法言喻,未标注,未分类,,
169,67162d9f000000002a02fd13,浴室意外摔跤股骨颈骨折 骨折之王 有坏死的可能 这个挫折对顺风顺水的我打击太大了 天天以泪洗面 感觉活不下去[哭惹R],未标注,未分类,,
170,6715a904000000002a02c5cf,[合十R][合十R][合十R][合十R],未标注,未分类,,
171,671504470000000020024a52,真的有办法主动停止吗？[笑哭R][笑哭R],未标注,未分类,,
172,6714af4a000000002a029c07,无助的大学生，完不成的实习证明，考不上的研究生,未标注,未分类,,
173,6712429b0000000010005f33,有时候觉得，如果生活被痛苦缠绕，不继续是不是更好,未标注,未分类,,
174,67110da6000000002a02aec2,不想活下去,未标注,未分类,,
175,67109bf7000000001601e024,低谷期不知道往哪走，心力很弱，没有了向上的灵气,未标注,未分类,,
176,670ffcba00000000200237f7,发生了一件很痛苦的事，感到很后悔走不出来,未标注,未分类,,
177,670f563b0000000010006057,为什么要长痘痘 吃了药好了 过一年又复发[哭惹R],未标注,未分类,,
178,670ccce700000000160308dd,忍不住的去回想，然后一直被坏情绪裹挟,未标注,未分类,,
179,670cc6240000000018030b34,可是只有真正放下才能走出去不然它一直堵在心里出去了也不开心,未标注,未分类,,
180,670ca3a600000000200245c6,我想哭，但是骨子里倔强不想认输，不愿意为此崩溃,未标注,未分类,,
181,670bf915000000002a02b6f2,爸爸出车祸骨折很严重，这半年都没办法工作，妈妈照顾爸爸，现在知道要赔偿另一个车主十几万，我还在上大学，弟弟上高三，现在真的好难过，本来爸爸就是卖力气的工作，他的工资占大头，现在真的好无助[哭惹R][哭惹R]感觉已经不想上学了，想直接去打工，而且我家今年上半年刚装修完房子，还要还房贷，[哭惹R]好难过,未标注,未分类,,
182,670b7b4400000000200247b9,好绝望。。,未标注,未分类,,
183,670ab58e000000002a02e900,好想结束生命，人生就是痛苦的循环吗？,未标注,未分类,,
184,670a93100000000027011995,人家都能善始善终，为啥他们不能,未标注,未分类,,
185,670a92660000000027010fbd,活着好痛苦,未标注,未分类,,
186,670a65030000000027013011,我是好想念自己的童年，感觉那时候太幸福了[哭惹R]现在永远也回不去了,未标注,未分类,,
187,6709f3c700000000100042ed,我25岁好想了结自己，但一想到我前輩子过的那么苦就有点不甘心就这样没了,未标注,未分类,,
188,6709eba30000000027026e6f,心里堵得慌💔🩸💔,未标注,未分类,,
189,6708e99900000000100071ef,工作让人感到痛苦焦虑怎么办,未标注,未分类,,
190,6708e3ff000000001601d81b,太痛苦了……我不知道人为什么要活着,未标注,未分类,,
191,6708c123000000000e036227,"抑郁跟外界是没有关系的，抑郁是一个人的潜意识按下了暂停键。
比如你开着车去一个地方，结果半路发现走错了，你要做的第一件事是什么？
先停车，停下来。
人的意识和身体就是这辆车，抑郁就是这个人的潜意识发现他的人生走的是不对的，于是潜意识按下了暂停键，把他所有的快乐、动力、热情没收了。
所以找到正确的路，就可以开始了，抑郁是可以好起来的",未标注,未分类,,
192,6707f3ef0000000010004329,我好痛苦，从小到大不能做自己想做的事，结了婚也被限制自由，人生完全被老公一家掌控。有人能告诉我政府单位临时工真的很好嘛…为什么都在劝我在这个岗位好好做，机会来之不易，错过了就再也没有了。可是我上班上的很痛苦，现在只想干自己喜欢干的事，我跟他们说，没一个站我这边替我考虑。之前说要给我介绍工作的时候我就拒绝过，但是后面还是托关系进去了，又不能拒绝的那种，因为不想让宝宝们成为留守儿童，我选择安稳的待在家，但是我发现每天不仅身体累心也好累。我到底该怎么办，我真的不想活了，每次决定了的事，我总是会被说的信心全无，现在还窝在角落哭鼻子，太不争气了[可怜R][可怜R],未标注,未分类,,
193,6707ec3800000000270116ba,太痛苦了...写论文太痛苦了[哭惹R],未标注,未分类,,
194,6707d2b7000000001601d822,[哭惹R]在这个陌生的平台去说一下自己的事吧： 在编老师特别痛苦，因为这个城市不喜欢，工资又低，干活还多，我每天都过得浑浑噩噩，找不到出口，好不容易以为遇到了爱情，那个人确实是自己喜欢的，结果谈的稀巴烂，生活压力好大，自我崩溃。每天好累，又不敢跟别人说。因为怕别人说你承受能力差，说你负能量。说你怎么总是抱怨……我真的好累好累啊[哭惹R],未标注,未分类,,
195,670767e80000000020027045,我好痛苦 我不知道怎么活下去 我觉得人生没有希望,未标注,未分类,,
196,6707676e0000000027023bc7,想一了百了，又觉得这样太便宜了恶人,未标注,未分类,,
197,670708590000000027011b92,内耗到凌晨3点才入睡，5点多在反反复复翻身睡不着下惊醒，又继续内耗到凌晨六点多[可怜R]做了一个错误的选择，放弃了一个很好的机会，感觉自己的认知水平太不成熟，做决定莽撞，放弃了又觉得自己的努力其实值得这个机会[可怜R]我还是不够自信，太稚嫩了[可怜R]感觉很长一段时间都无法释怀，被自己蠢笑了[可怜R],未标注,未分类,,
198,6706be08000000001601da02,自己大脑有点吃药后遗症变得呆呆的，情绪也低落那种，现在自己找不到工作很难受不想以后这辈子就这样,未标注,未分类,,
199,67069fb3000000002a02953d,[再见R]上班的人不配痛苦,未标注,未分类,,
200,67066f470000000020025cb7,难怪痛苦一年了都解决不掉[笑哭R]原来是因为太想解决了,未标注,未分类,,
201,670551e6000000001601ce96,真的治愈了[笑哭R][笑哭R][笑哭R],未标注,未分类,,
202,670551d2000000000c0140b5,我就是明白道理，但又不由自主内耗[笑哭R],未标注,未分类,,
203,67043c11000000002400b8aa,我活在痛苦恐惧中,未标注,未分类,,
204,670408cf000000002400db8d,真的很痛苦，我没有做错，我就是太心软了，导致了我现在过上这样的日子，瞒着我爸妈，可是我现在受不了了，又舍不得一双儿女我该怎么办啊,未标注,未分类,,
205,67035e3d0000000024011376,"有些人命运就是受苦受难，现在苦 以后也苦，，很多人都是苦了一辈子 老了再生病痛苦死去   结束了痛苦的一生   等了一辈子也没等到幸福到来，到头来只有苦    有些人活着没意义，他她的命运只有多灾多难。
那些劝你活着的人，帮不了你什么，改变不了你痛苦现状，只会让你继续痛苦的活着，你的苦也不会因为他的一句话而消失",未标注,未分类,,
206,6702a9c7000000001000550d,也不是想结束生命，但想结束痛苦。现在不想出门也不想上班，就是穷思竭虑，觉得好像活着真的没什么意义了！,未标注,未分类,,
207,67029c120000000027011496,时间会消磨一切但是这段时光真的好难熬 一个人承受真的好累[哭惹R],未标注,未分类,,
208,6701fcdc000000002a02d998,工作中遇到的领导，同事，小人，痛苦的绝望啊，这就是我的命吧，多少年都难以释怀,未标注,未分类,,
209,670138d5000000000f00c12e,各自有各自的痛苦,未标注,未分类,,
210,67004c09000000002a0298da,发生了无法接受的事，不知道怎么办特别痛苦，活在地狱,未标注,未分类,,
211,6700076b00000000200215c5,想走了，有没有一起的,未标注,未分类,,
212,66fff49e000000000f00c7ed,真的好痛苦，每天就想躺在床上一动不动，可是还要照顾生病的家人，接哥哥家的孩子放学，做饭，亲戚家有各种乱七八糟的事也要找我，加上我现在失业。。。我真的要烦死了，我自己都活不下去了，我还要管他们这一堆烂事，死了就解脱了，谁的事也不用管了（每天还要承受各种让人崩溃的事:一家子人吃完饭筷子碗就乱七八糟往桌子上一扔，剩菜放到冰箱歪七劣八，菜汤撒一冰箱，到最后都得我去刷，收拾，每天听着嫂子和哥哥和孩子的各种吵骂声，我真的要崩溃了）,未标注,未分类,,
213,66ff6faf000000002403758d,大龄失业失恋，遭遇无缝的打击，疯了大半年，从自我怀疑，到悔不当初，内心渐渐平静，让我知道了，世界上没有人可以感同身受，除非和你有相同遭遇和经历的人才能理解，朋友只会说你不坚强，曾经的恋人也只会嫌弃和厌恶你这糟糕的样子，只能自己度过，别指望任何人，熬过了你就强大了，这是种成长，是种经历，人生本就是场旅程，好好体验,未标注,未分类,,
214,66fe77ba0000000024035a48,思念到肝肠寸断,未标注,未分类,,
215,66fcee09000000000d01e72b,我不行了。,未标注,未分类,,
216,66fbfa61000000000f006f81,怎么自救 无法自救[哭惹R] 救命[哭惹R],未标注,未分类,,
217,66fb9273000000002400acbf,我不懂自己有什么资格深陷在焦虑情绪里，感觉自己好脆弱好不坚强……怎么会成为这样的人呢……但孤独和自我否定真的快把我吞没了,未标注,未分类,,
218,66facfd40000000024004821,大家都好难过,未标注,未分类,,
219,66fac5ad000000000403309c,其实是一件小事，可还是好痛苦，心空了一块,未标注,未分类,,
220,66fa8c34000000000c0159e3,无数次站在窗边 理智告诉我努力活下去 好痛苦,未标注,未分类,,
221,66fa60b40000000002007d3a,怎么自救,未标注,未分类,,
222,66fa5a54000000000b0237fc,无法排解痛苦，已经陷入了漩涡，走不出来，也不知道该去哪，真的不想这么痛苦下去了，严重影响我的工作和生活,未标注,未分类,,
223,66fa4a2c0000000004033e48,目前陷入了人生巨大的僵局 30岁未婚无工作 失业10个月 找不到工作 人生陷入巨大的僵局,未标注,未分类,,
224,66f97f5200000000200206ec,我做不到，它一直循环播放令我痛苦，忘忘不掉. 我又是泪失禁，现在上高中一堆破事，有畏惧初中的经历加上我的情绪问题从来自己别憋着，得了甲亢,未标注,未分类,,
225,66f932e9000000002400f9e4,考不好要被父母指责 已经没有动力了，唯分数论的家庭把我弄得半死不活,未标注,未分类,,
226,66f909f4000000001202d14f,我这也感觉是无解，我爸生病要手术，我得照顾上班，我妈照顾孩子，我老公别指望了。我还负债 就这样吧 凑合往下过吧诶,未标注,未分类,,
227,66f8fbff000000000d01d143,我要是能停下来也不至于这么痛苦了,未标注,未分类,,
228,66f8e6040000000024005edf,我遇到一个现代师傅，很好的师傅，很厉害但很谦虚，给我看了一下感觉最近能量好很多[笑哭R],未标注,未分类,,
229,66f899d80000000024006743,我觉得自己喘不过气，濒临死亡,未标注,未分类,,
230,66f75d96000000000d01ee19,我本来打算顺产，结果听了医生的提前催产，结果催产失败了后面就剖腹产了，我好后悔[哭惹R]感觉抑郁了，看着肚子上的疤就很难过,未标注,未分类,,
231,66f6f2bb000000000c016818,好难啊活下去,未标注,未分类,,
232,66f583d2000000000403194f,清晰地感受到自己的痛苦与绝望，却不知道如何与别人言说，是不是死了才能解脱。我是不是快到抑郁症的边缘了。,未标注,未分类,,
233,66f51efb000000000b02345a,走出去也没用，行尸走肉，最可怕的是没有让自己感兴趣的东西了，想去si，又不敢,未标注,未分类,,
234,66f50223000000002401317f,我的痛苦是它自己衍生的，并不是我去思考,未标注,未分类,,
235,66f40bd5000000000c015346,逃避解决不了任何问题，能像你说的这么轻松就能放下的根本不是问题,未标注,未分类,,
236,66f3ac4700000000020055f1,好痛苦真的想离开,未标注,未分类,,
237,66f39286000000000f00d247,加油，希望能够逐渐适应，还需要找到自洽的点。该睡觉就要睡，多玩手机耗着也不会有好结果[皱眉R],未标注,未分类,,
238,66f379840000000024010b9f,主要是看不到希望,未标注,未分类,,
239,66f353cb000000000c015cbc,我会好起来,未标注,未分类,,
240,66f34b98000000000d00c5ec,加油！,未标注,未分类,,
241,66f2f083000000000d01e9a1,身体上的痛苦呢,未标注,未分类,,
242,66f2de3d000000000f006dbb,活着就是最大的价值！ 不要让大脑去评判周围的任何事物，不破不立，放下大脑惯性思维，放下所有念头，回归本心，回归当下，做好眼前的事，你会发现你的内心变得更加顽强，相由心生，你所观的世界也将变得更加美好！ 你更会发现幸福和快乐就是纯净的内心所幻化出来的，而非是荣华富贵[合十R][合十R][合十R],未标注,未分类,,
243,66f2d793000000000f00c082,前方康庄大道，柳暗花明！,未标注,未分类,,
244,66f2d490000000000d01ea91,没人告诉我相亲结婚找对象让人这么痛苦   感情让人这么痛苦,未标注,未分类,,
245,66f2c23c0000000024004674,催吐越来越严重了，我已经能摸到催吐包了，一个月就瘦了三斤，吃一点就涨称，每天都在想为什么这么难减，真的好想放弃，努力不催吐[哭惹R][哭惹R]，每次催吐完我都感觉自己很恶心。最近上班也好累，傻逼真的太多了，任务太多了，每天都是营销任务，打不完的电话办不完的信用卡，每天都挨骂，明明是他们的问题，一进银行就跟听不懂人话一样[哭惹R]，我以前真的挺有耐心的，但是现在我都不想搭理他们，以前骂我我都不会理，但是现在我每天都想骂回去[叹气R]。减肥➕上班，我真的很讨厌这样控制不住食欲的自己[抓狂R][抓狂R][抓狂R],未标注,未分类,,
246,66f2b7850000000024007825,每句话都在说给我听[合十R][合十R][合十R],未标注,未分类,,
247,66f2b2c2000000002400fb6a,研究生想退学，真不知道该怎么办,未标注,未分类,,
248,66f2a580000000000d00ff45,过好当下，顺其自然,未标注,未分类,,
249,66f2a2f6000000000c016322,好,未标注,未分类,,
250,66f2a1a5000000000d01d989,说得简单[笑哭R]解决问题，要能解决谁还难受啊，不就解决不了才难受吗，而且有些事发生了怎么可能当无事发生啊,未标注,未分类,,
251,66f299270000000024008401,走出门，去哪里？怎么看清人和事,未标注,未分类,,
252,66f282bf000000000403006f,想不复盘但是那个事是你逃不过去的总要面对又没发解决[笑哭R],未标注,未分类,,
253,66f27d14000000000f00fd37,妈妈骨折要手术，奶奶重病时间也不多了，家里还有个残疾的父亲，而我又是独生女，这段时间真的精神状态很差，自己身体也不好，这两天胃病老是犯，感觉活着真的很累,未标注,未分类,,
254,66f278d600000000200211ba,谢谢,未标注,未分类,,
255,66f277fe0000000002007533,感谢刷到，我正在自责正在复盘正在抱怨正在恐惧正在焦虑,未标注,未分类,,
256,66f253030000000024009f0b,好👌🏻,未标注,未分类,,
257,66f252460000000020026049,不知道什么时候开始 活着对我来讲太痛苦了 就像在人间地狱一般 想过无数的自杀方法 。。。家人都说是我性格问题 说是我生活不规律 真的好痛苦啊家人们[哭惹R],未标注,未分类,,
258,66f248990000000020023227,真的受不了了，都说生死之外无大事，可是这件事对我而言已经超乎生死了，我感觉人生一下子就灰暗了，没有任何意义了，后悔遗憾到心脏一阵阵痛，一念间永远挽回不了。。。,未标注,未分类,,
259,66f211fc000000002400a9df,三年了，每天睁眼就陷入痛苦与后悔情绪，一个错误的决定让我至今仍深受其害，从24-27岁，那么年轻的岁月就浑浑噩噩度过，错过了那么多本应快乐的时光，想到这就更加痛苦。已经恶性循环了。,未标注,未分类,,
260,66f20c1d00000000240138be,@红豆椰香挞,未标注,未分类,,
261,66f209430000000004030c78,看了评论，每个人的痛苦都不一样，也没有衡量标准，可是不复盘不琢磨不思考，怎么解决呢,未标注,未分类,,
262,66f1fc5200000000240080e8,每天早上醒来是最痛苦的,未标注,未分类,,
263,66f1c76c0000000024013306,作为一个年近30大龄澳洲水硕的人，因为一门成绩58.5而痛哭干呕睡不着，感觉自己经不起事好崩溃,未标注,未分类,,
264,66f191f5000000000c0153fa,活着,未标注,未分类,,
265,66f18567000000000f00ffa3,我一直都找不到满意的工作，是绝望，看不到一点希望。总觉得这样的人生实在没意思，我一点都不快乐，再等一个月左右吧，走之前该整理的整理好。,未标注,未分类,,
266,66f10b6f00000000020060a0,解决不了，那就顺其自然，凡事发生,未标注,未分类,,
267,66f10a04000000000c014c60,停止自责，停止复盘，停止抱怨！！！,未标注,未分类,,
268,66f0ebbb0000000020022e5c,我好幸福啊，我的朋友很多，我们昨天还聚在一起吃饭聊天，我的家人也很贴心，窗外的远山和晴天白云都很好看，我不工作，我暂且没有赤裸裸的💰的压力，我一点也不痛苦，但我也不懂为什么要活,未标注,未分类,,
269,66f0897b000000002400c246,我的小狗[哭惹R] 我可以接受所有人生的失败 可是为什么让我失去我的小狗[哭惹R][哭惹R][哭惹R] 半夜醒来没有他我真的[哭惹R][哭惹R][哭惹R],未标注,未分类,,
270,66f04d1a000000000d00dfbf,之前有工作的时候，到了礼拜天就会emo。现在没有工作天天emo [捂脸R]我都怀疑我自己是不是能力不行啊，那个工作早上8点上到晚上8:30的，我又不想做。低于7000的又不想去，唉。[捂脸R],未标注,未分类,,
271,66f0261300000000020044e3,今天大专面试，手擂失败，差0.2分，晚上一直在回想[捂脸R],未标注,未分类,,
272,66f013f9000000000b020297,好后悔好难过，想不通为什么我前几年会那么摆😢摆就算了，做的决定还全是错误的,未标注,未分类,,
273,66eff1f4000000000f00510c,痛苦,未标注,未分类,,
274,66efc05c0000000020026291,精神分裂，好痛苦，想跳楼，又舍不得家人，每天活在恐惧焦虑中,未标注,未分类,,
275,66efb9cb00000000040327d2,遇见一个渣男总是想不开 自己折磨自己,未标注,未分类,,
276,66efa783000000002400dbce,刚想的，先去跟医生开点佐匹克隆，买个游泳圈，晚上去水边，先吃药，再把所有钱转给别人，再上游泳圈，在河里浮浮沉沉一边回想，直到药效上来就不知道怎么回事了,未标注,未分类,,
277,66ef9c17000000000c01443c,2020年被警察带走 2022年坐牢 2024年失业 深漂失败 5年了三次给我扒了三层皮 真的太糟糕了,未标注,未分类,,
278,66ef79b1000000002400ea0e,大家有群可以交流吗？,未标注,未分类,,
279,66ef797500000000240109ff,渡过难关[合十R][合十R][合十R],未标注,未分类,,
280,66ef79620000000024010473,[合十R][合十R][合十R],未标注,未分类,,
281,66ef67910000000020026361,停止自责，停止复盘，停止抱怨,未标注,未分类,,
282,66ef591d0000000020022f31,有用的,未标注,未分类,,
283,66ef536b0000000002007d17,谢谢,未标注,未分类,,
284,66eefefd000000002400f6bb,去s就是停止当下痛苦最好办法吧,未标注,未分类,,
285,66eefdad000000002002182b,可是她才7岁呀 我给她买的新家都还没来得及入住 我再也看不到她了[哭惹R][哭惹R],未标注,未分类,,
286,66eef798000000002400d167,快要窒息了 想到明天还要上班 我现在已经喘不过气来了，前两天提了离职，要到10.18才能走[哭惹R],未标注,未分类,,
287,66eef507000000000d00fb15,我谈了一段很长很长的恋爱第一次谈恋爱，被分手三个月了，社交账号都被拉黑了。我就是放不下你，我就是还爱你。怎么了我还爱你我就该死吗，我还爱你我就是敝履吗，我还爱你我就是一块破抹布吗。你为什么要和女的玩游戏，为什么要和别人互关，为什么说不喜欢我就不喜欢我了，为什么叫我不要纠缠你，为什么，你是不是从来没有爱过我，你是不是从来没有爱过我。今晚你又和那个女的玩游戏了 游戏账号也拉黑我了。我还爱你我就该死吗。,未标注,未分类,,
288,66eeef540000000020021c2f,失去孩子的痛苦才是锥心刺骨的疼,未标注,未分类,,
289,66eedfd5000000000d01f777,我想解决所有痛苦，我现在已经麻木了，我已经不清醒了真的，明明不是我的错，我不知道他们为什么会这样，,未标注,未分类,,
290,66eedf54000000000d00cf96,受不了了,未标注,未分类,,
291,66eedda60000000004032de1,好痛苦,未标注,未分类,,
292,66eec9f40000000002006a4f,父母逼我遗弃猫咪。我不敢上班但是又不能不上班在家看着我好痛苦。家里催婚，我挣钱挣的少也说我[哭惹R][哭惹R]，好想死,未标注,未分类,,
293,66ee9d89000000002400b1f0,大家都好难过,未标注,未分类,,
294,66ee94900000000020022f27,25岁近视手术的失败让我不知道该怎么活下去[哭惹R],未标注,未分类,,
295,66ee9187000000002401173b,去室外看看,未标注,未分类,,
296,66ee736d00000000040322e2,现在真的好痛苦,未标注,未分类,,
297,66ee71c3000000000d01f197,山东,未标注,未分类,,
298,66ee492b000000000b023249,低谷期也是上升期,未标注,未分类,,
299,66ed976a000000002400aaf4,失业了，父母逼着去相亲结婚，我不愿意，就让我离开家，断绝关系，我真的精疲力尽了,未标注,未分类,,
300,66ed8fda000000000d01cfbd,别想，去感受自己作为一个生命的律动,未标注,未分类,,
301,66ed4243000000002400fb45,试用期被辞退了,未标注,未分类,,
302,66ed3fcf000000000f00d533,谢谢,未标注,未分类,,
303,66ece9bd00000000020065b3,大赞 如果痛苦就去解决 解决不了就让他烂掉 继续往前走,未标注,未分类,,
304,66ecc46b000000000d01ed46,看星盘说我可能会噶得突然，我好害怕[哭惹R],未标注,未分类,,
305,66ec53590000000002007ee6,感谢提醒,未标注,未分类,,
306,66ec508c00000000020059c7,可是我以为自己不去想就能度过去，但是很难，有些生理反应是很真实的，靠意志无法控制的,未标注,未分类,,
307,66ec0e3b000000000d00e862,我也很难受，心情持续低落，时好时坏的。我去医院看一下，他说是轻度抑郁这种心情低落壮态可能持续挺久的。我现在有点害怕这种情绪，所以回家了。我担心落课，但还是担心这种情绪。我现在在家里，但是没有朋友和我聊天又很空虚。不过比之前好一点了。,未标注,未分类,,
308,66ec0971000000000d00f737,现在蹲在海底捞厕所拉不出屎非常痛苦怎么解！！[哭惹R],未标注,未分类,,
309,66ebcac1000000000c015635,后悔当初找了个穷男人 现在孩子打掉了 还一直责怪我 现在的我已经要被消耗完了,未标注,未分类,,
310,66eb8f5500000000040338f1,你不要这么想不开呀，虽然我也想跳河，但是想想家人，[哭惹R][哭惹R],未标注,未分类,,
311,66eb6509000000000b0202b5,希望我的小狗可以早点顺利回家,未标注,未分类,,
312,66eb5d7e000000000d01d6b8,太敏感了 太拧巴了 [微笑R] 扇自己觉得超级爽 和我妈打视频边扇自己边哭 后期又后悔 我真的不想让家里人担心 大一确诊重度抑郁 回家吃了药 休学一年 初中经历的校园暴力和网络霸凌 我根本忘不掉 男生对你的嘲笑和开黄腔 导致我和别人的交往产生问题 讨好型人格 大二回来跟着新一级的 我以为我好了 结果暑假一点小事把自己扇耳鸣了 [微笑R] 等大二回来之后我朋友说我疏远她 不和我玩了 这件小事引起了我之前铺天盖地的回忆翻涌而来 现在准备回家咯 我妈问我想上学吗 我好不容易考上的大学也不能说不去就不去[微笑R]真的很痛苦 难以言说,未标注,未分类,,
313,66eaf09e0000000024012781,如果乱世能够被改变，最好不过了，但的确是很难，一个人或几个人的力量实在是太小了，全人民的觉醒或许才有一丝机会。有了网络之后，看了太多可笑的事。,未标注,未分类,,
314,66eaf01c000000000d01de1e,我接受不了,未标注,未分类,,
315,66eaef8b00000000020059f1,杨铁三万块钱还我！不还钱大家都不会好,未标注,未分类,,
316,66eae7eb0000000004030cd9,很多很多事情 不想去总结 因为改变不了什么 这地东西却又无时无刻不在脑子里  时刻提醒自己是一个不幸福的人  没有安全感不被理解不被家人心疼 每天晚上就想哭非常想死 道理都懂 经常悔恨过去 今晚怒扇了自己十几巴掌脸扇肿了就爽了,未标注,未分类,,
317,66ea8b810000000024008dfd,谢谢,未标注,未分类,,
318,66ea3bd9000000000c0148b5,对，就是因为一直复盘所以特别痛苦😣,未标注,未分类,,
319,66ea05be000000000c0161a4,能活就活 大不了一死,未标注,未分类,,
320,66e9c1e8000000000200793b,我感觉今天过不下去了，等不到天亮,未标注,未分类,,
321,66e9c1af000000000c014efc,男友虽然长的符合我审美，但作的要死，半夜失眠流泪[哭惹R],未标注,未分类,,
322,66e9bc9e000000000b023085,過去事情都煙消雲散，去年胎兒諮詢疏失，學習放過自己真難！,未标注,未分类,,
323,66e9b447000000000b023ca0,我的痛苦来源就像一个捆在我身上的定时炸弹。明明很多时候我觉得我已经可以接受它忘记它了 可是它又突然爆炸 把我拖回痛苦的原点。我真的无法解决它 好累啊。为什么一定要让我经受这一切呢。,未标注,未分类,,
324,66e9ab3c000000000c016841,家人们 我好想求助一下 我感觉已经被高中整抑郁了 这真的是每一个高中生必须经历的吗 我甚至觉得学习知识都没有这些乱七八糟的事令人难过[石化R]我真的超不想上学呀[失望R][失望R]巨讨厌班主任 上周周测他让我们不上90分的都去吊死（满分100）[微笑R]有时候在想自己如果真的自杀了他会不会受到惩罚[微笑R]他甚至在班里说自己背景很硬 在纪委有关系 劝我们别做出格的事[微笑R]宝宝们真撑不下去了刚开学就想休学[失望R],未标注,未分类,,
325,66e99ddb0000000020023352,有时候开心 有时像个神经病 喜怒无常 我怀疑人生 不想长大,未标注,未分类,,
326,66e980260000000024005f3b,爸爸今天走了 我真的不想活了[哭惹R][哭惹R],未标注,未分类,,
327,66e95a06000000000403041e,恨所有人,未标注,未分类,,
328,66e929ba0000000002005c08,都好起来[玫瑰R][玫瑰R],未标注,未分类,,
329,66e928f2000000000d01c389,我的身边没有一件好事发生，身边的一切人和事对我都是趋害的，我无能我懦弱，每天都在幻想自己能意外死亡，我期待我的命数可以很短，悄无声息离开这个世界,未标注,未分类,,
330,66e90a760000000024005e41,请所有让我不快乐的东西和人都化为乌有,未标注,未分类,,
331,66e9026a000000002400b355,根本不是我自己琢磨，总是被爸妈挑刺，很痛苦，很想死,未标注,未分类,,
332,66e8deda00000000240120d9,我老公因为意外离开了我。走不出来好难过。明明是可以避免的事故，不知道国企存在这么大的安全隐患为什么不定期排查整改[哭惹R],未标注,未分类,,
333,66e8ca04000000000b021a3e,也许这局要重来才有希望了。,未标注,未分类,,
334,66e8c624000000000d01fdff,失眠，早醒。多梦，睡不好好觉想死的❤️，,未标注,未分类,,
335,66e88a04000000000c0158fa,不会吧，不想乱七八糟的事情，只是静静待着人也会皱起来。现在的话，不熬夜感觉时间一下就消失了，熬夜又有负罪感……要说走出去，在平直的街道上行走也不知道要去哪里，会迷茫，，看不见山和远处的建筑物，会迷惑，，街上都是笃定的走来走去的人，会局促不安，，看见光鲜亮丽的人会自卑。天气热会烦躁，下雨会怕淋湿。做的事远远没有尽头，学习或者并不太喜欢做的爱好。并不知道到底什么才有趣，买的手术刀下个星期才到，这是最近唯一的盼头啦[星R],未标注,未分类,,
336,66e86837000000002400af40,💗,未标注,未分类,,
337,66e867ab0000000024012362,走出门，活下去[哭惹R]想到了出走的决心,未标注,未分类,,
338,66e85d2c000000000b022404,[哭惹R][哭惹R][哭惹R]好的,未标注,未分类,,
339,66e85cb8000000002400d841,小红书真懂我[哭惹R],未标注,未分类,,
