note_id,id,target_comment_id,content,ip_location,like_count,create_time,user_info,at_users,liked,show_tags,status,sub_comments,sub_comment_cursor,sub_comment_count,sub_comment_has_more
67a36220000000001701e497,67d5c66700000000150285e9,,成都的集合,四川,0,1742063207000,拾破烂的,[],False,[],0,"[{'user_info': {'user_id': '5c344fb000000000060193fd', 'nickname': '向阳南', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/62f087c2e6c82613e1d2d4c1.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABqYqc-XRVP1-7q6HPp2TyimeqA5oTk9USXlTnIYVIK8w='}, 'id': '67d6fb530000000018012fcd', 'note_id': '67a36220000000001701e497', 'status': 0, 'content': '在这里', 'like_count': '0', 'target_comment': {'id': '67d5c66700000000150285e9', 'user_info': {'user_id': '61b58891000000001000acc6', 'nickname': '拾破烂的', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r63tqka1k6g5odlh28k1b66u2gtge8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABd6yGtZhakd_y7NpYiamIlX8CB20tW_V8T9PdGlz4FUg='}}, 'at_users': [], 'liked': False, 'show_tags': [], 'create_time': 1742142291000, 'ip_location': '四川'}]",67d6fb530000000018012fcd,1,False
67a36220000000001701e497,67d5670b0000000015029945,,痛苦，想著怎麼死又膽小我真沒用,中国香港,0,1742038796000,春卷,[],False,[],0,[],,0,False
67a36220000000001701e497,67d562020000000015000d15,,没错,山东,0,1742037506000,去月球,[],False,[],0,[],,0,False
67a36220000000001701e497,67d55f40000000001501729e,,评论区大家怎么都好可怜，如果你真的撑不下去，私我我转你一碗面钱[拥抱R]，都要好好的,宁夏,3,1742036801000,Monica的三万天🦋,[],False,[],0,"[{'at_users': [], 'liked': False, 'target_comment': {'id': '67d55f40000000001501729e', 'user_info': {'user_id': '5e7af40d000000000100451d', 'nickname': 'Monica的三万天🦋', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313iqg3dc066g5njqug6g8h8t9hgvgoo?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB2dojkeGN30aBm1PwKppK3S4pWmtk5Cfcyv7QJIhMiu0='}}, 'note_id': '67a36220000000001701e497', 'status': 0, 'content': '你真好。', 'like_count': '0', 'user_info': {'xsec_token': 'ABpaMCk60v63Q-gz8CitQW7ki6kAYMQghmCyUdHQTpCqQ=', 'user_id': '5b2738e24eacab272fbda043', 'nickname': 'Xier班主任', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c7ocdu60k004a6br8se5823omr9iu0?imageView2/2/w/120/format/jpg'}, 'show_tags': [], 'create_time': 1742380732000, 'ip_location': '辽宁', 'id': '67da9ebc0000000017038e16'}]",67da9ebc0000000017038e16,1,False
67a36220000000001701e497,67d52c47000000000f03a25f,,我现在就是如图状态。我不能死，但生活没任何盼头和希望了,海南,0,1742023752000,小恐龙不是真恐龙🦖,[],False,[],0,"[{'liked': False, 'like_count': '1', 'user_info': {'user_id': '65886214000000001c03e258', 'nickname': '小红薯65890752', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314e2ovrtmi6g5pc8c8a77oioetdjb20?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB50WtI87yagXNgOlLvSdb7f_2n-AcuUcA2XWfLJKKakA='}, 'show_tags': [], 'id': '67d53b7500000000150021d9', 'note_id': '67a36220000000001701e497', 'status': 0, 'at_users': [], 'target_comment': {'id': '67d52c47000000000f03a25f', 'user_info': {'xsec_token': 'ABGfFciVjh9A2PWdX7HMlaCBpSS1T5iCuK9QUCW0M0VRo=', 'user_id': '650da7fe0000000016038ffa', 'nickname': '小恐龙不是真恐龙🦖', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3122hbnlfho005p8dkvv5n3vq9s4khho?imageView2/2/w/120/format/jpg'}}, 'content': '每个人一生中都会遇到这样或那样的事情，遇到了事情没有关系，可以去尝试解决，这样下次遇到了就知道怎解决了，又学到了新的知识，你看多好，要幸福哦', 'create_time': 1742027637000, 'ip_location': '黑龙江'}]",67d53b7500000000150021d9,3,True
67a36220000000001701e497,67d4fa170000000015016650,,跳入岩浆,河南,0,1742010903000,淑女嫚嫚,[],False,[],0,[],,0,False
67a36220000000001701e497,67d49eec0000000015014453,,跳海,广东,2,1741987565000,一只泡泡,[],False,[],0,[],,0,False
67a36220000000001701e497,67d47ec40000000017039587,,我想S，但也不想给任何人造成伤害困扰，给爸妈准备了一笔养老金反正他们本来就不爱我只是为了养老生我，给他们留钱算是两清，自S在哪里感觉都不太好啊，在出租屋怕给房东造成损失，跳lou怕怕把小区所有人的房价都打下来，我在想一个人去爬山，又怕吓到驴友，而且我老家在云南怕到时候麻烦我姐还得来外地给我收尸[笑哭R]，我太难了,广东,6,1741979332000,小喵喵,[],False,[],0,"[{'like_count': '1', 'user_info': {'nickname': '1111', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ejuttrpgk6g5ouj8b49t9fhvgo4hf0?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB2b3VjMWGohSYjkvQw-i27dGEe3Bfd-DtlUENo2TkmYU=', 'user_id': '63d342c8000000002702a5f1'}, 'create_time': 1742208140000, 'ip_location': '广西', 'id': '67d7fc8c0000000017032aff', 'status': 0, 'content': '道德感太高了[笑哭R]说明还没到走投无路', 'at_users': [], 'target_comment': {'user_info': {'xsec_token': 'ABM0BuJxPwh124RrHOZQFxTKLFWrPMaCQg4_7cZ43agho=', 'user_id': '5b17d77011be101b0bb29e7a', 'nickname': '小喵喵', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a2aba90n2004a60aqbn17jquobjjpg?imageView2/2/w/120/format/jpg'}, 'id': '67d47ec40000000017039587'}, 'note_id': '67a36220000000001701e497', 'liked': False, 'show_tags': []}]",67d7fc8c0000000017032aff,2,True
67a36220000000001701e497,67d443c3000000001802d990,,身边的朋友都很努力 也都往好的方向发展 替她们高兴 但是又很难过 觉得自己一事无成 没期待 没希望 没未来 想死 感觉死了一切问题都解决了,辽宁,1,1741964228000,丝滑椰子汁,[],False,[],0,[],,0,False
67a36220000000001701e497,67d3a9c1000000001702adc5,,人是会郁郁而终的，抑郁时间长了身体会垮掉,江苏,3,1741924802000,大橘为重,[],False,[],0,[],,0,False
67a36220000000001701e497,67d38ce700000000170280d3,,武汉,湖北,0,1741917416000,Lloyd,[],False,[],0,[],,0,False
67a36220000000001701e497,67d3862b000000000f03a263,,再也受不了，今年就是尽头,河南,1,1741915691000,淑女嫚嫚,[],False,[],0,[],,0,False
67a36220000000001701e497,67d2c35f0000000018028dfe,,是的,安徽,0,1741865823000,南弭,[],False,[],0,[],,0,False
67a36220000000001701e497,67d277f80000000015000e2b,,别这样之前我双向情感障碍也很极端天天一根脑徘徊后来一次事故给我撞清醒了，之后天天吃药不间断跑医院太绝望了健健康康的就要有健健康康的活法活的好好的远离内耗我现在好想回到健健康康的时候做自己想做的事,重庆,2,1741846520000,老婆.,[],False,[],0,[],,0,False
67a36220000000001701e497,67d261f4000000000f03883a,,我活着没什么盼头，没死纯粹因为怕疼，觉得自己很苦了，狠不下心伤害自己，内心想死但真的面对死亡时又会有求生的本能。内心没有归属感，家里，学校，社会都有我讨厌想逃避的地方。受够了内心绝望，痛苦，挣扎，。我没钱，没工作，没能力，没经验，头脑简单，长的丑，性格不讨喜，在家不作为的爹，懦弱的妈，对我各种打压，没爱情，现在毕业了朋友也没了，从小到大活着都很痛苦，过着穷困潦倒的生活，被欺压的生活，被逼做自己不喜欢的事，现在的我不想当牛做马啦，也不想再看人脸色，只想当下享受生活，在走投无路的时候挑个日子，或者等一场意外猝死，也许死了他们会骂我，或者可惜，或者压根没谁在意我，会把我忘了，但不重要了都结束了。,贵州,4,1741840885000,嗷呜嗷呜,[],False,[],3,"[{'status': 0, 'user_info': {'user_id': '65886214000000001c03e258', 'nickname': '小红薯65890752', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314e2ovrtmi6g5pc8c8a77oioetdjb20?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB50WtI87yagXNgOlLvSdb7f_2n-AcuUcA2XWfLJKKakA='}, 'ip_location': '黑龙江', 'liked': False, 'like_count': '0', 'show_tags': [], 'create_time': 1742027864000, 'id': '67d53c580000000012017fc4', 'note_id': '67a36220000000001701e497', 'content': '你一定有很多优点的，多想想自己好的地方，以后一定会越来越好的', 'at_users': [], 'target_comment': {'user_info': {'user_id': '643a7e70000000000d018369', 'nickname': '嗷呜嗷呜', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vqtoe87lo6g5p1qfpo3b0r9k7pagj8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABl6rNUAP-nYMRHYj9B8PzRL5C9uxwfpK20E4cvwljFE8='}, 'id': '67d261f4000000000f03883a'}}]",67d53c580000000012017fc4,1,False
67a36220000000001701e497,67d1ff3d000000001801ef68,,我去年心情还好一些，生病了去做了手术，这个病都说有复发的可能，我就等着它复发，不去治，慢慢熬死好了，今年一切都真的好崩溃,河南,0,1741815613000,momo,[],False,[],0,[],,0,False
67a36220000000001701e497,67d1afa50000000017038b0e,,活着不开心死又不敢死，自残也死不了,福建,0,1741795238000,爱吃小番茄,[],False,[],0,[],,0,False
67a36220000000001701e497,67d1a6c200000000180056df,,苍老而枯槁的灵魂早已在未长大时就已死去……眼前是一望无际的黑，看不见光亮看不清希望，我从未将任何人规划在我的未来包括我自己。多年的痛苦与煎熬使我麻木，心上的石头与看不见的未来。我能去哪呢？我迈出的每一步都是踩空！但能怎么办呢！？我还是这样有一天算一天吧，生命就是如此 痛苦也是我的全部啊、也许有天我们就都好起来了呢[红色心形R]都坚持这么多年了也不差这一年！加油哦👏生活是个小怪物👿一起打怪升级吧！！答应我一定要好好得照顾自己哦别做傻事啊[飞吻R],山东,0,1741792963000,布布,[],False,[],0,[],,0,False
67a36220000000001701e497,67d1584800000000170291d0,,我希望一睡不起，像一滴雨滴落在大地上，悄无声息，但是不想让留在世上的亲人因为我离去痛苦,广东,2,1741772873000,小红薯6379883F,[],False,[],0,[],,0,False
67a36220000000001701e497,67d0df5c0000000015001a2c,,有没有一起的,内蒙古,1,1741741917000,承桓的真爱粉,[],False,[],0,"[{'note_id': '67a36220000000001701e497', 'user_info': {'user_id': '5dabe405000000000100bebb', 'nickname': '好消息不断！', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eqidnke6e005ndbsg2g9flri1k1vbo?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB-wI6HYRb_fz-jzMECFc_Cnl-TYG4uKU8xn9M2ZFayhs='}, 'show_tags': [], 'create_time': 1741790135000, 'ip_location': '北京', 'target_comment': {'id': '67d0df5c0000000015001a2c', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ds86lq208504b0e191tdelp4iec2p0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABp5qZcnIt6DUW6k6RgN_0-5GMulyZ86LyAPb2kUFrBtE=', 'user_id': '5b9d03d6728bd900015bbab9', 'nickname': '承桓的真爱粉'}}, 'id': '67d19bb70000000017032757', 'status': 0, 'content': '你自己拿[doge]', 'at_users': [], 'liked': False, 'like_count': '0'}]",67d19bb70000000017032757,1,False
67a36220000000001701e497,67d04b840000000018018ea6,,确实是,黑龙江,0,1741704068000,晴天,[],False,[],0,[],,0,False
67a36220000000001701e497,67cff4d7000000001702aa2a,,有没有同ip的,甘肃,0,1741681879000,别偷我蟹黄堡秘方,[],False,[],3,[],,0,False
67a36220000000001701e497,67cf0e44000000001802e0d4,,怎么走的快啊,重庆,0,1741622853000,momo,[],False,[],0,[],,0,False
67a36220000000001701e497,67cf07830000000018010708,,一起,黑龙江,0,1741621124000,随风去吧,[],False,[],0,[],,0,False
67a36220000000001701e497,67ceecc9000000001201521b,,没盼头？我想活都活不了呢,广东,1,1741614282000,尘舟池,[],False,[],0,"[{'like_count': '1', 'show_tags': [], 'ip_location': '福建', 'target_comment': {'user_info': {'user_id': '5eca8404000000000101c419', 'nickname': '尘舟池', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ap0490v7i605nmagg20bh0pnfou6i8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABPHWou_nF77l5sAPmBimxrJwjfxyv1ZMIt1dn3y3O0To='}, 'id': '67ceecc9000000001201521b'}, 'content': '我和你换换', 'liked': False, 'status': 0, 'at_users': [], 'user_info': {'user_id': '67304e4d000000001c01ba58', 'nickname': '绝对零度', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dv41rb9126g5ppg9p6n3eiov8ei4bg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABP-dqWGw3R5z43uqU66ukmO3DAlLd9SMi_cHjhEsbW-U='}, 'create_time': 1741690797000, 'id': '67d017ad0000000012015801', 'note_id': '67a36220000000001701e497'}]",67d017ad0000000012015801,5,True
67a36220000000001701e497,67cec1f8000000001703b0d3,,我要是不出生该多好,云南,7,1741603321000,彼岸花,[],False,[],0,[],,0,False
67a36220000000001701e497,67ce7408000000001801c8b8,,反正我觉得最爽的死法就是我正走着，突然被一个神经病人一刀砍死了，这样不会有人觉得是我的问题，甚至同情我，不失去任何东西达到目标，不过几率真的太小了，最好被砍的那一天我还特别倒霉，猝死什么的也是因为我熬夜，从背后突然的一刀，没有防备的一刀，我还没反应过来就死了。不过真的有人这么死吗能不能把这机会让给我[呃R],陕西,10,1741583369000,白豆腐花,[],False,[],3,[],,0,False
67a36220000000001701e497,67ce6aeb0000000017039a9f,,等一个,黑龙江,0,1741581036000,随风去吧,[],False,[],0,"[{'note_id': '67a36220000000001701e497', 'status': 0, 'content': '西安', 'target_comment': {'user_info': {'nickname': '随风去吧', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31evgtveb6e6g5puecfujjmsa4436up0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABB6BO5iLvgGLvs9ttuXDZSrfSUSIMiW3-t1Qm3w6mMGs=', 'user_id': '67ce63fd000000000e01db8a'}, 'id': '67ce6aeb0000000017039a9f'}, 'id': '67ce81aa000000001800dd05', 'liked': False, 'like_count': '0', 'user_info': {'user_id': '66b64f62000000001d020d60', 'nickname': '小沉溺', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31emq825u58005plm9th7c3b0n1ocdu0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABAg3-mJ2pjermbvpog7U_o9xTGvYaDo5syBP7O9I9_O0='}, 'show_tags': [], 'create_time': 1741586858000, 'ip_location': '陕西', 'at_users': []}]",67ce81aa000000001800dd05,2,True
67a36220000000001701e497,67cdd92e000000000f039c06,,我到底要怎么面对未来 一想到活下去就得忘记以前的事情重新开始就很绝望 想快点莫名其妙死掉 找不到方法,福建,0,1741543726000,喜欢看吗,[],False,[],0,[],,0,False
67a36220000000001701e497,67cdbc920000000015002a49,,到底怎样可以脱离家庭，一个人生活，没钱,湖北,4,1741536403000,荆楚百灵鸟,[],False,[],0,"[{'status': 0, 'content': '我也想脱离 有时候觉得如果自己一个孤儿就好了 没有在爱的环境中成长下来 还要负起他们的痛苦 好累啊', 'at_users': [], 'liked': False, 'like_count': '2', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eu67qgvma6g5o226dr09bd320m89so?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABRZSXnzuIWrDOmoSTlLwdoq0Jo4YQat1oku1jrLn33Ms=', 'user_id': '60423376000000000100ada3', 'nickname': 'momo'}, 'target_comment': {'id': '67cdbc920000000015002a49', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2l5bgfiuio0605n3kh664c7qgbt2las0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABvBWLOZm41PpHzPj_SCO9tWuZdfqWL7ZhjQP_8641RyE=', 'user_id': '5c74898c0000000011021f50', 'nickname': '荆楚百灵鸟'}}, 'note_id': '67a36220000000001701e497', 'show_tags': [], 'create_time': 1741620811000, 'ip_location': '广东', 'id': '67cf064a0000000017029a1e'}]",67cf064a0000000017029a1e,1,False
67a36220000000001701e497,67cd86620000000018008549,,想要心脏骤停，想要把我剩下的命给需要的人，想要猝死，非常想，真的是拜托了,陕西,4,1741522531000,正在吃碧根果,[],False,[],0,"[{'content': '西安🈶嘛', 'at_users': [], 'liked': False, 'show_tags': [], 'ip_location': '陕西', 'id': '67ce81b700000000180072f4', 'note_id': '67a36220000000001701e497', 'status': 0, 'target_comment': {'id': '67cd86620000000018008549', 'user_info': {'user_id': '5928289a6a6a69667df6aa47', 'nickname': '正在吃碧根果', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/5928289a6a6a69667df6aa47.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABvrE1XRtp77rALCLUw_F7QEI4klVBkC6XOMFIV7iwheQ='}}, 'like_count': '0', 'user_info': {'user_id': '66b64f62000000001d020d60', 'nickname': '小沉溺', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31emq825u58005plm9th7c3b0n1ocdu0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABAg3-mJ2pjermbvpog7U_o9xTGvYaDo5syBP7O9I9_O0='}, 'create_time': 1741586872000}]",67ce81b700000000180072f4,2,True
67a36220000000001701e497,67cd7957000000001802a47a,,要不是还有家人，我真的找个没人的地方跳了,广东,4,1741519192000,筱筱star,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6efe000000000f03ba76,,麻木的中国人！智慧的中国人！,四川,0,1741516542000,三拼果盘呀,[],False,[],3,[],,0,False
67a36220000000001701e497,67cd6eea0000000015003a6b,,如何看待自己在现实中知行不一致呢，如何看待现实中的痛苦呢？这些东西都等于0。所以虽然你痛，但是其实不存在。,四川,1,1741516523000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6e4c000000001703bb59,,我也好想猝死。心梗或者脑梗，一下子心跳停止。解脱了。真的解脱了,宁夏,4,1741516365000,小红薯6438F418,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6e3f0000000015004826,,综上所诉，自杀是一种认知偏差导致的行为，而我自认为有义务矫正认知偏差，所以我不赞同这个行为。,四川,1,1741516351000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6da3000000000f03a23c,,你以为你现在活着，其实你已经死去了，你的当下过去和未来都=0，所以，自然是不必再产生个体行为去追求这个0，你的行为规划指向现实的其他事情，是资源的合理配置,四川,2,1741516196000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6d640000000015016261,,所以结论就是，人都会死的，但是这件事不需要你自己动手[微笑R],四川,0,1741516133000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6d51000000000f038d95,,一个更加中正的回答是，超越生死来看，自杀=活着=0。  你自己选择自杀属于你自己的一个行为程序，程序运行的结果=0。 而你的这个行为的机会成本是，作为一个活人去干其他的事，对于或者这件事本身，就是有数值的。,四川,0,1741516113000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6c680000000015007a06,,假如灵魂不存在，我是不相信的[微笑R]真相只有一个，一个巨大的监控系统。那么，自杀行为可以理解为一次发泄情绪的叛逆的尝试，也可以理解为试图逃脱控制的英雄尝试。,四川,0,1741515881000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6bf6000000000f03acd9,,假如灵魂存在，但并无成长这件事，那么可以理解为，自杀和活着的本质都一样，只是样式不同,四川,1,1741515766000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6bba0000000012014044,,假如灵魂存在，可以理解为灵魂选择登出，进一步可以理解为灵魂学习掌控自我生命的一个里程碑的尝试,四川,0,1741515706000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6b2400000000150068ab,,这项行为的本质和自然死亡或者他杀对于个体来说 其实具有相同的本质 可以理解为一个现实存在的终结,四川,0,1741515557000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6ae200000000150172f9,,当你把自杀作为你的待办事项 这项行为就和其他待办有一种本质的区别,四川,0,1741515490000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6a59000000000f03040e,,人有两种死法 一种是自然死亡或者他杀 一种是自己选择和执行的,四川,0,1741515353000,三拼果盘呀,[],False,[],3,[],,0,False
67a36220000000001701e497,67cd6a0200000000150023b6,,有些认为灵魂是不断进化的，有些认为，人不存在灵魂 哪我所期待的死亡究竟是什么呢,四川,0,1741515267000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd695d000000000f03bd3d,,那么生和死的区别是什么？什么是死亡？灵魂是如何运作的？,四川,0,1741515102000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd693d00000000150070d0,,首先需要确定 我真的想死吗,四川,0,1741515069000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd68840000000012016d6b,,大多数人都幻想可以突然的无痛的消失就像npc 登出一样,四川,0,1741514885000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6826000000001500334f,,主要是一般都不会把自杀列入计划里面[暗中观察R]操作起来就很麻烦了 当然也有冲动执行的,四川,1,1741514791000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6788000000000f038437,,要死不活才是人生的常态[暗中观察R],四川,0,1741514632000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd6767000000001500719b,,大多数人不过就是连想死都没有行动力[暗中观察R],四川,0,1741514599000,三拼果盘呀,[],False,[],0,[],,0,False
67a36220000000001701e497,67cd43fe0000000015007988,,有没有一起的,内蒙古,0,1741505534000,承桓的真爱粉,[],False,[],0,[],,0,False
67a36220000000001701e497,67cc39b00000000015017a28,,遗嘱我都想好了虽然也没有什么钱，但是仅有的希望都留给家人   活着好累,黑龙江,1,1741437361000,张饱饱 sen,[],False,[],3,"[{'id': '67d1c72d000000000f03163c', 'status': 0, 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31aj9jhu96m6g5o86a2rg8q9kfh4qesg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB6mIr65Z8ec-Ler6HRIJx_OU1iS57RdRW-ATUOI9ZBSI=', 'user_id': '610650b70000000001006934', 'nickname': '星星'}, 'show_tags': [], 'create_time': 1741801262000, 'ip_location': '广东', 'note_id': '67a36220000000001701e497', 'content': '一样[哭惹R]', 'at_users': [], 'liked': False, 'like_count': '0', 'target_comment': {'id': '67cc39b00000000015017a28', 'user_info': {'user_id': '5dfdae0b00000000010093f7', 'nickname': '张饱饱 sen', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uee4rvf566g5nftlo5g94vnv056nho?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABZ3666h42BLCkyZ7OAd8kaGg75R59MFbQ1Q1GpiP0Jpw='}}}]",67d1c72d000000000f03163c,2,True
67a36220000000001701e497,67cc26b20000000018018acd,,我想幸福快乐的活着，但是只能孤独抑郁的活着,湖北,1,1741432499000,不减肥成功不改名,[],False,[],0,[],,0,False
67a36220000000001701e497,67cc20710000000015017b19,,我从出生就没快乐过太多日子，死在我爸妈前面还是我的福报了,天津,2,1741430898000,＠(￣-￣)＠,[],False,[],0,[],,0,False
67a36220000000001701e497,67cc03470000000018028708,,哎哎哎 一个考公人看到泪目了 真的是每天生不如死 [哭惹R]感觉自己的人生快完蛋了  大环境下找不到合适的工作 但是考试又没有人家卷没人家聪明 真的好难 几千公里来到广东进厂赚完钱又偷偷备考    马上要考试 万一考不上可咋整 又没工作 又给家里蒙羞了  (-_-) z我真的累了[哭惹R][哭惹R],广东,1,1741423431000,momo,[],False,[],0,[],,0,False
67a36220000000001701e497,67cbf016000000001800932e,,好想死,陕西,2,1741418519000,栗清,[],False,[],0,[],,0,False
67a36220000000001701e497,67cbdae80000000018015551,,喝了百草枯真的会死吗,浙江,0,1741413097000,简简单单,[],False,[],0,"[{'id': '67cd06250000000018006732', 'liked': False, 'create_time': 1741489702000, 'show_tags': [], 'ip_location': '上海', 'note_id': '67a36220000000001701e497', 'status': 0, 'content': '会死，但是过程太痛苦，千万不要，好好活着', 'at_users': [], 'like_count': '1', 'user_info': {'user_id': '58f32a6e6a6a6928ec4d7cb3', 'nickname': '小小Nan🎀', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/58f32a6e6a6a6928ec4d7cb3.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB27Nm4b3cuuM_-YpWnJKMGdAQS-sxZGeVYY1ZHXVHkZ0='}, 'target_comment': {'id': '67cbdae80000000018015551', 'user_info': {'user_id': '6167cd2a0000000002018f8b', 'nickname': '简简单单', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/637a0d2717e05114bd0ed4eb.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABeIwf-IrlRNcEQHGK8bx2CAEpts5WC8JrYaBXipmflIo='}}}]",67cd06250000000018006732,2,True
67a36220000000001701e497,67cbd7100000000017029623,,所以我应该怎么办才能让自己好过一点,安徽,0,1741412112000,幺幺,[],False,[],0,"[{'target_comment': {'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bpththigm505pcrind8ijlbccgn7po?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABIwec5I36H_mhq_1Atf3xrBd_mm2B3g_cK4UpsN4gWnk=', 'user_id': '659b95da0000000022014eab', 'nickname': '幺幺'}, 'id': '67cbd7100000000017029623'}, 'content': '你长这么漂亮好好活着！[拥抱R][拥抱R]', 'at_users': [], 'like_count': '0', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a0qdk9cni5g5nlodceg8efdot5llao?imageView2/2/w/120/format/jpg', 'xsec_token': 'AByGfodiq1ZzajS9vbLdqMjd3OKopUhlIxsLzvnp5qlI8=', 'user_id': '5eb86b1d00000000010039ed', 'nickname': '凌'}, 'show_tags': [], 'create_time': 1742087892000, 'ip_location': '广东', 'id': '67d626d40000000015017d8b', 'note_id': '67a36220000000001701e497', 'status': 0, 'liked': False}]",67d626d40000000015017d8b,2,True
67a36220000000001701e497,67cbb92b000000001702b845,,什么都不要想，只想着人生这一趟不过是来体验的，让自己轻松愉快的活着，能过好一天是一天，我开心就好其他不重要,海南,0,1741404459000,开心就好,[],False,[],0,[],,0,False
67a36220000000001701e497,67cb65d1000000001800bac4,,遇到了事故差点死了又没死，活着烂摊子一堆，感觉还不如把我撞死了痛快,美国,0,1741383122000,Meghan,[],False,[],0,[],,0,False
